drug_id,preferred_name,approval_status,is_supportive_care,rxnorm_in,ncit_code,normalized_key,sources
rx:26237.0,granisetron,FDA_approved,False,26237.0,C62031,granisetron,FDA_old|FDA_v24|Supportive_Care
rx:142149.0,granisetron hydrochloride,FDA_approved,False,142149.0,,granisetronhydrochloride,FDA_old|FDA_v24
rx:1316105.0,"herpesvirus 1, human",FDA_approved,False,1316105.0,C61314,herpesvirus1human,FDA_v24
rx:5552.0,hydroxyurea,FDA_approved,False,5552.0,C560,hydroxyurea,FDA_old|FDA_v24
rx:262323.0,ibritumomab tiuxetan,FDA_approved,False,262323.0,,ibritumomabtiuxetan,FDA_old|FDA_v24
rx:1442981.0,ibrutinib,FDA_approved,False,1442981.0,,ibrutinib,FDA_old|FDA_v24
rx:5650.0,idarubicin,FDA_approved,False,5650.0,,idarubicin,FDA_v24
rx:2536430.0,idecabtagene vicleucel,FDA_approved,False,2536430.0,C117729,idecabtagenevicleucel,FDA_old|FDA_v24
rx:1544460.0,idelalisib,FDA_approved,False,1544460.0,,idelalisib,FDA_old|FDA_v24
rx:5657.0,ifosfamide,FDA_approved,False,5657.0,,ifosfamide,FDA_old|FDA_v24
rx:282388.0,imatinib,FDA_approved,False,282388.0,C1687,imatinib,FDA_v24
rx:2685236.0,imetelstat,FDA_approved,False,2685236.0,C84511,imetelstat,FDA_v24
rx:2685237.0,imetelstat sodium,FDA_approved,False,2685237.0,,imetelstatsodium,FDA_old|FDA_v24
rx:59943.0,imiquimod,FDA_approved,False,59943.0,C1431,imiquimod,FDA_old|FDA_v24
rx:2695422.0,inavolisib,FDA_approved,False,2695422.0,,inavolisib,FDA_old|FDA_v24
rx:1942950.0,inotuzumab ozogamicin,FDA_approved,False,1942950.0,C71542,inotuzumabozogamicin,FDA_old|FDA_v24
rx:5880.0,interferon alfa-2b,FDA_approved,False,5880.0,C1953,interferonalfa2b,FDA_old|FDA_v24
rx:2053281.0,iobenguane I-131,FDA_approved,False,2053281.0,C970,iobenguanei131,FDA_old|FDA_v24
rx:1094833.0,ipilimumab,FDA_approved,False,1094833.0,,ipilimumab,FDA_old|FDA_v24
rx:51499.0,irinotecan,FDA_approved,False,51499.0,C1381,irinotecan,FDA_old|FDA_v24
rx:2282018.0,isatuximab,FDA_approved,False,2282018.0,C90578,isatuximab,FDA_v24
rx:2282019.0,isatuximab-irfc,FDA_approved,False,2282019.0,,isatuximabirfc,FDA_old|FDA_v24
rx:2049873.0,ivosidenib,FDA_approved,False,2049873.0,,ivosidenib,FDA_old|FDA_v24
rx:337523.0,ixabepilone,FDA_approved,False,337523.0,,ixabepilone,FDA_old|FDA_v24
rx:1723735.0,ixazomib,FDA_approved,False,1723735.0,C82653,ixazomib,FDA_v24
rx:1723734.0,ixazomib citrate,FDA_approved,False,1723734.0,,ixazomibcitrate,FDA_old|FDA_v24
rx:236167.0,lanreotide acetate,FDA_approved,False,236167.0,,lanreotideacetate,FDA_old|FDA_v24
rx:480167.0,lapatinib,FDA_approved,False,480167.0,C66878,lapatinib,FDA_v24
rx:481474.0,lapatinib ditosylate,FDA_approved,False,481474.0,,lapatinibditosylate,FDA_old|FDA_v24
rx:2105628.0,larotrectinib,FDA_approved,False,2105628.0,C115977,larotrectinib,FDA_v24
rx:2104548.0,larotrectinib sulfate,FDA_approved,False,2104548.0,,larotrectinibsulfate,FDA_old|FDA_v24
rx:2691150.0,lazertinib,FDA_approved,False,2691150.0,C210427,lazertinib,FDA_old|FDA_v24
rx:342369.0,lenalidomide,FDA_approved,False,342369.0,,lenalidomide,FDA_old|FDA_v24
rx:1603296.0,lenvatinib,FDA_approved,False,1603296.0,C48636,lenvatinib,FDA_v24
rx:72965.0,letrozole,FDA_approved,False,72965.0,C1527,letrozole,FDA_old|FDA_v24
rx:225852.0,leucovorin calcium,FDA_approved,False,225852.0,C607,leucovorincalcium,FDA_old|FDA_v24
rx:42375.0,leuprolide,FDA_approved,False,42375.0,C190727,leuprolide,FDA_v24
rx:203217.0,leuprolide acetate,FDA_approved,False,203217.0,,leuprolideacetate,FDA_old|FDA_v24
rx:2675860.0,lifileucel,FDA_approved,False,2675860.0,C120552,lifileucel,FDA_old|FDA_v24
rx:2479136.0,lisocabtagene maraleucel,FDA_approved,False,2479136.0,C125192,lisocabtagenemaraleucel,FDA_old|FDA_v24
rx:6466.0,lomustine,FDA_approved,False,6466.0,,lomustine,FDA_old|FDA_v24
rx:2540964.0,loncastuximab tesirine,FDA_approved,False,2540964.0,C125549,loncastuximabtesirine,FDA_v24
rx:2540965.0,loncastuximab tesirine-lpyl,FDA_approved,False,2540965.0,,loncastuximabtesirinelpyl,FDA_old|FDA_v24
rx:2103164.0,lorlatinib,FDA_approved,False,2103164.0,,lorlatinib,FDA_old|FDA_v24
rx:2374729.0,lurbinectedin,FDA_approved,False,2374729.0,,lurbinectedin,FDA_old|FDA_v24
rx:2262544.0,luspatercept,FDA_approved,False,2262544.0,C104012,luspatercept,FDA_v24
rx:2262543.0,luspatercept-aamt,FDA_approved,False,2262543.0,,luspaterceptaamt,FDA_old|FDA_v24
rx:1534772.0,lutetium,FDA_approved,False,1534772.0,,lutetium,FDA_old|FDA_v24
rx:2597053.0,lutetium Lu 177 vipivotide tetraxetan,FDA_approved,False,2597053.0,,lutetiumlu177vipivotidetetraxetan,FDA_old|FDA_v24
rx:2473851.0,margetuximab,FDA_approved,False,2473851.0,C91733,margetuximab,FDA_v24
rx:2473850.0,margetuximab-cmkb,FDA_approved,False,2473850.0,,margetuximabcmkb,FDA_old|FDA_v24
rx:155036.0,mechlorethamine hydrochloride,FDA_approved,False,155036.0,,mechlorethaminehydrochloride,FDA_old|FDA_v24
rx:29451.0,megestrol acetate,FDA_approved,False,29451.0,,megestrolacetate,FDA_old|FDA_v24
rx:6718.0,melphalan,FDA_approved,False,6718.0,C48002,melphalan,FDA_old|FDA_v24
rx:235857.0,melphalan hydrochloride,FDA_approved,False,235857.0,,melphalanhydrochloride,FDA_old|FDA_v24
rx:103.0,mercaptopurine,FDA_approved,False,103.0,,mercaptopurine,FDA_old|FDA_v24
rx:44.0,mesna,FDA_approved,False,44.0,,mesna,FDA_old|FDA_v24
rx:6851.0,methotrexate,FDA_approved,False,6851.0,C1735,methotrexate,FDA_v24
rx:287734.0,methotrexate sodium,FDA_approved,False,287734.0,,methotrexatesodium,FDA_old|FDA_v24
rx:29899.0,methylnaltrexone,FDA_approved,False,29899.0,,methylnaltrexone,FDA_v24
rx:1919083.0,midostaurin,FDA_approved,False,1919083.0,,midostaurin,FDA_old|FDA_v24
rx:2621548.0,mirvetuximab soravtansine,FDA_approved,False,2621548.0,C102566,mirvetuximabsoravtansine,FDA_v24
rx:632.0,mitomycin,FDA_approved,False,632.0,C1820,mitomycin,FDA_old|FDA_v24
rx:203129.0,mitoxantrone hydrochloride,FDA_approved,False,203129.0,,mitoxantronehydrochloride,FDA_old|FDA_v24
rx:2054068.0,mogamulizumab,FDA_approved,False,2054068.0,C62510,mogamulizumab,FDA_v24
rx:2054077.0,mogamulizumab-kpkc,FDA_approved,False,2054077.0,,mogamulizumabkpkc,FDA_v24
rx:2665204.0,momelotinib,FDA_approved,False,2665204.0,,momelotinib,FDA_v24
rx:2625122.0,mosunetuzumab,FDA_approved,False,2625122.0,C129691,mosunetuzumab,FDA_v24
rx:2625125.0,mosunetuzumab-axgb,FDA_approved,False,2625125.0,,mosunetuzumabaxgb,FDA_old|FDA_v24
rx:2644436.0,nadofaragene firadenovec,FDA_approved,False,2644436.0,C71011,nadofaragenefiradenovec,FDA_v24
rx:2644435.0,nadofaragene firadenovec-vncg,FDA_approved,False,2644435.0,,nadofaragenefiradenovecvncg,FDA_old|FDA_v24
rx:2474039.0,naxitamab,FDA_approved,False,2474039.0,C123428,naxitamab,FDA_v24
rx:2474235.0,naxitamab-gqgk,FDA_approved,False,2474235.0,,naxitamabgqgk,FDA_old|FDA_v24
rx:1723738.0,necitumumab,FDA_approved,False,1723738.0,,necitumumab,FDA_old|FDA_v24
rx:274771.0,nelarabine,FDA_approved,False,274771.0,C1704,nelarabine,FDA_old|FDA_v24
rx:1940643.0,neratinib,FDA_approved,False,1940643.0,C136891,neratinib,FDA_v24
rx:1940642.0,neratinib maleate,FDA_approved,False,1940642.0,,neratinibmaleate,FDA_old|FDA_v24
rx:1552337.0,netupitant,FDA_approved,False,1552337.0,C121569,netupitant,FDA_v24
rx:662281.0,nilotinib,FDA_approved,False,662281.0,C95229,nilotinib,FDA_old|FDA_v24
rx:1804015.0,nilotinib hydrochloride,FDA_approved,False,1804015.0,,nilotinibhydrochloride,FDA_v24
rx:31805.0,nilutamide,FDA_approved,False,31805.0,C1173,nilutamide,FDA_old|FDA_v24
rx:1918231.0,niraparib,FDA_approved,False,1918231.0,C133238,niraparib,FDA_v24
rx:2637447.0,niraparib tosylate,FDA_approved,False,2637447.0,,niraparibtosylate,FDA_v24
rx:2670631.0,nirogacestat,FDA_approved,False,2670631.0,C174588,nirogacestat,FDA_v24
rx:2670632.0,nirogacestat hydrobromide,FDA_approved,False,2670632.0,,nirogacestathydrobromide,FDA_old|FDA_v24
rx:1597876.0,nivolumab,FDA_approved,False,1597876.0,,nivolumab,FDA_old|FDA_v24
rx:2682678.0,nogapendekin alfa inbakicept,FDA_approved,False,2682678.0,C205507,nogapendekinalfainbakicept,FDA_v24
rx:2682677.0,nogapendekin alfa inbakicept-pmln,FDA_approved,False,2682677.0,,nogapendekinalfainbakiceptpmln,FDA_old|FDA_v24
rx:2698195.0,obecabtagene autoleucel,FDA_approved,False,2698195.0,C172746,obecabtageneautoleucel,FDA_old|FDA_v24
rx:974779.0,obinutuzumab,FDA_approved,False,974779.0,C70741,obinutuzumab,FDA_old|FDA_v24
rx:712566.0,ofatumumab,FDA_approved,False,712566.0,C66952,ofatumumab,FDA_old|FDA_v24
rx:1597582.0,olaparib,FDA_approved,False,1597582.0,C71721,olaparib,FDA_old|FDA_v24
rx:2623641.0,olutasidenib,FDA_approved,False,2623641.0,,olutasidenib,FDA_old|FDA_v24
rx:27100.0,omacetaxine mepesuccinate,FDA_approved,False,27100.0,,omacetaxinemepesuccinate,FDA_old|FDA_v24
rx:26225.0,ondansetron,FDA_approved,False,26225.0,C1119,ondansetron,FDA_v24|Supportive_Care
rx:203148.0,ondansetron hydrochloride,FDA_approved,False,203148.0,,ondansetronhydrochloride,FDA_old|FDA_v24
rx:1721560.0,osimertinib,FDA_approved,False,1721560.0,C116377,osimertinib,FDA_v24
rx:1721559.0,osimertinib mesylate,FDA_approved,False,1721559.0,,osimertinibmesylate,FDA_old|FDA_v24
rx:32592.0,oxaliplatin,FDA_approved,False,32592.0,,oxaliplatin,FDA_old|FDA_v24
rx:56946.0,paclitaxel,FDA_approved,False,56946.0,C2688,paclitaxel,FDA_old|FDA_v24
rx:2595243.0,pacritinib,FDA_approved,False,2595243.0,C185891,pacritinib,FDA_v24
rx:2595242.0,pacritinib citrate,FDA_approved,False,2595242.0,,pacritinibcitrate,FDA_old|FDA_v24
rx:1601374.0,palbociclib,FDA_approved,False,1601374.0,C49176,palbociclib,FDA_old|FDA_v24
rx:196319.0,palifermin,FDA_approved,False,196319.0,C2455,palifermin,FDA_old|FDA_v24
rx:397405.0,palonosetron hydrochloride,FDA_approved,False,397405.0,,palonosetronhydrochloride,FDA_old|FDA_v24
rx:105443.0,pamidronate disodium,FDA_approved,False,105443.0,,pamidronatedisodium,FDA_old|FDA_v24
rx:263034.0,panitumumab,FDA_approved,False,263034.0,,panitumumab,FDA_old|FDA_v24
rx:714438.0,pazopanib,FDA_approved,False,714438.0,,pazopanib,FDA_v24
rx:34132.0,pegaspargase,FDA_approved,False,34132.0,C1200,pegaspargase,FDA_old|FDA_v24
rx:338036.0,pegfilgrastim,FDA_approved,False,338036.0,C1854,pegfilgrastim,FDA_old|FDA_v24
rx:1547545.0,pembrolizumab,FDA_approved,False,1547545.0,C106432,pembrolizumab,FDA_old|FDA_v24
rx:68446.0,pemetrexed,FDA_approved,False,68446.0,C1533,pemetrexed,FDA_v24
rx:282443.0,pemetrexed disodium,FDA_approved,False,282443.0,,pemetrexeddisodium,FDA_old|FDA_v24
rx:2359268.0,pemigatinib,FDA_approved,False,2359268.0,C121553,pemigatinib,FDA_old|FDA_v24
rx:2712646.0,penpulimab-kcqx,FDA_approved,False,2712646.0,,penpulimabkcqx,FDA_old|FDA_v24
rx:1298944.0,pertuzumab,FDA_approved,False,1298944.0,C38692,pertuzumab,FDA_old|FDA_v24
rx:2183102.0,pexidartinib,FDA_approved,False,2183102.0,,pexidartinib,FDA_v24
rx:2629338.0,pirtobrutinib,FDA_approved,False,2629338.0,C158617,pirtobrutinib,FDA_old|FDA_v24
rx:733003.0,plerixafor,FDA_approved,False,733003.0,C1777,plerixafor,FDA_old|FDA_v24
rx:2174090.0,polatuzumab vedotin,FDA_approved,False,2174090.0,C104153,polatuzumabvedotin,FDA_v24
rx:2174091.0,polatuzumab vedotin-piiq,FDA_approved,False,2174091.0,,polatuzumabvedotinpiiq,FDA_old|FDA_v24
rx:1369713.0,pomalidomide,FDA_approved,False,1369713.0,,pomalidomide,FDA_old|FDA_v24
rx:1364347.0,ponatinib,FDA_approved,False,1364347.0,C78194,ponatinib,FDA_v24
rx:662019.0,pralatrexate,FDA_approved,False,662019.0,C2250,pralatrexate,FDA_old|FDA_v24
rx:2394936.0,pralsetinib,FDA_approved,False,2394936.0,C132295,pralsetinib,FDA_old|FDA_v24
rx:8640.0,prednisone,FDA_approved,False,8640.0,,prednisone,FDA_old|FDA_v24
rx:8702.0,procarbazine,FDA_approved,False,8702.0,C773,procarbazine,FDA_v24|Supportive_Care
rx:66925.0,procarbazine hydrochloride,FDA_approved,False,66925.0,,procarbazinehydrochloride,FDA_old|FDA_v24
rx:8787.0,propranolol,FDA_approved,False,8787.0,C29382,propranolol,FDA_v24
rx:82084.0,propranolol hydrochloride,FDA_approved,False,82084.0,,propranololhydrochloride,FDA_old|FDA_v24
rx:2643048.0,quizartinib,FDA_approved,False,2643048.0,,quizartinib,FDA_v24
rx:1546450.0,radium,FDA_approved,False,1546450.0,C62535,radium,FDA_v24
rx:72143.0,raloxifene,FDA_approved,False,72143.0,C1762,raloxifene,FDA_v24
rx:166551.0,raloxifene hydrochloride,FDA_approved,False,166551.0,,raloxifenehydrochloride,FDA_old|FDA_v24
rx:1535922.0,ramucirumab,FDA_approved,False,1535922.0,C70792,ramucirumab,FDA_old|FDA_v24
rx:283821.0,rasburicase,FDA_approved,False,283821.0,C2404,rasburicase,FDA_old|FDA_v24
rx:2107301.0,ravulizumab,FDA_approved,False,2107301.0,C124657,ravulizumab,FDA_v24
rx:2107316.0,ravulizumab-cwvz,FDA_approved,False,2107316.0,,ravulizumabcwvz,FDA_old|FDA_v24
rx:1312397.0,regorafenib,FDA_approved,False,1312397.0,,regorafenib,FDA_old|FDA_v24
rx:2472778.0,relugolix,FDA_approved,False,2472778.0,C114498,relugolix,FDA_old|FDA_v24
rx:2670644.0,repotrectinib,FDA_approved,False,2670644.0,C133821,repotrectinib,FDA_old|FDA_v24
rx:2632981.0,retifanlimab,FDA_approved,False,2632981.0,C142168,retifanlimab,FDA_v24
rx:2632980.0,retifanlimab-dlwr,FDA_approved,False,2632980.0,,retifanlimabdlwr,FDA_old|FDA_v24
rx:2698325.0,revumenib,FDA_approved,False,2698325.0,C204149,revumenib,FDA_v24
rx:1873916.0,ribociclib,FDA_approved,False,1873916.0,C152210,ribociclib,FDA_old|FDA_v24
rx:2369389.0,ripretinib,FDA_approved,False,2369389.0,C124067,ripretinib,FDA_old|FDA_v24
rx:121191.0,rituximab,FDA_approved,False,121191.0,C1702,rituximab,FDA_old|FDA_v24
rx:1665496.0,rolapitant,FDA_approved,False,1665496.0,,rolapitant,FDA_v24
rx:877510.0,romidepsin,FDA_approved,False,877510.0,C1544,romidepsin,FDA_old|FDA_v24
rx:805452.0,romiplostim,FDA_approved,False,805452.0,C52183,romiplostim,FDA_old|FDA_v24
rx:2587059.0,ropeginterferon alfa-2b,FDA_approved,False,2587059.0,C111892,ropeginterferonalfa2b,FDA_v24
rx:2587060.0,ropeginterferon alfa-2b-njft,FDA_approved,False,2587060.0,,ropeginterferonalfa2bnjft,FDA_old|FDA_v24
rx:1862579.0,rucaparib,FDA_approved,False,1862579.0,C131178,rucaparib,FDA_v24
rx:1862578.0,rucaparib camsylate,FDA_approved,False,1862578.0,,rucaparibcamsylate,FDA_old|FDA_v24
rx:1193326.0,ruxolitinib,FDA_approved,False,1193326.0,C97937,ruxolitinib,FDA_v24
rx:1193325.0,ruxolitinib phosphate,FDA_approved,False,1193325.0,,ruxolitinibphosphate,FDA_old|FDA_v24
rx:2360231.0,sacituzumab,FDA_approved,False,2360231.0,C102783,sacituzumab,FDA_v24
rx:2360530.0,sacituzumab govitecan-hziy,FDA_approved,False,2360530.0,,sacituzumabgovitecanhziy,FDA_old|FDA_v24
rx:2178390.0,selinexor,FDA_approved,False,2178390.0,,selinexor,FDA_old|FDA_v24
rx:2370147.0,selpercatinib,FDA_approved,False,2370147.0,C134987,selpercatinib,FDA_old|FDA_v24
rx:2289380.0,selumetinib,FDA_approved,False,2289380.0,C95225,selumetinib,FDA_v24
rx:1535218.0,siltuximab,FDA_approved,False,1535218.0,,siltuximab,FDA_old|FDA_v24
rx:997261.0,sipuleucel-T,FDA_approved,False,997261.0,C1985,sipuleucelt,FDA_old|FDA_v24
rx:35302.0,sirolimus,FDA_approved,False,35302.0,C74065,sirolimus,FDA_v24
rx:1659191.0,sonidegib,FDA_approved,False,1659191.0,C82385,sonidegib,FDA_old|FDA_v24
rx:495881.0,sorafenib,FDA_approved,False,495881.0,C2194,sorafenib,FDA_v24
rx:597744.0,sorafenib tosylate,FDA_approved,False,597744.0,,sorafenibtosylate,FDA_old|FDA_v24
rx:2550714.0,sotorasib,FDA_approved,False,2550714.0,C154287,sotorasib,FDA_old|FDA_v24
rx:357977.0,sunitinib,FDA_approved,False,357977.0,C26673,sunitinib,FDA_v24
rx:616275.0,sunitinib malate,FDA_approved,False,616275.0,,sunitinibmalate,FDA_old|FDA_v24
rx:2387211.0,tafasitamab,FDA_approved,False,2387211.0,C95768,tafasitamab,FDA_v24
rx:2387334.0,tafasitamab-cxix,FDA_approved,False,2387334.0,,tafasitamabcxix,FDA_old|FDA_v24
rx:2109055.0,tagraxofusp,FDA_approved,False,2109055.0,C64769,tagraxofusp,FDA_v24
rx:2099704.0,talazoparib,FDA_approved,False,2099704.0,C152494,talazoparib,FDA_v24
rx:2099703.0,talazoparib tosylate,FDA_approved,False,2099703.0,,talazoparibtosylate,FDA_v24
rx:10323.0,talc,FDA_approved,False,10323.0,C854,talc,FDA_old|FDA_v24
rx:1721264.0,talimogene laherparepvec,FDA_approved,False,1721264.0,,talimogenelaherparepvec,FDA_old|FDA_v24
rx:2644447.0,talquetamab,FDA_approved,False,2644447.0,C171840,talquetamab,FDA_v24
rx:2644448.0,talquetamab-tgvs,FDA_approved,False,2644448.0,,talquetamabtgvs,FDA_old|FDA_v24
rx:10324.0,tamoxifen,FDA_approved,False,10324.0,C855,tamoxifen,FDA_v24
rx:2682954.0,tarlatamab,FDA_approved,False,2682954.0,C175858,tarlatamab,FDA_v24
rx:2682955.0,tarlatamab-dlle,FDA_approved,False,2682955.0,,tarlatamabdlle,FDA_old|FDA_v24
rx:2274378.0,tazemetostat,FDA_approved,False,2274378.0,C166954,tazemetostat,FDA_v24
rx:2274379.0,tazemetostat hydrobromide,FDA_approved,False,2274379.0,,tazemetostathydrobromide,FDA_old|FDA_v24
rx:2590743.0,tebentafusp,FDA_approved,False,2590743.0,C94208,tebentafusp,FDA_v24
rx:2590744.0,tebentafusp-tebn,FDA_approved,False,2590744.0,,tebentafusptebn,FDA_old|FDA_v24
rx:2619426.0,teclistamab,FDA_approved,False,2619426.0,C136823,teclistamab,FDA_v24
rx:2619425.0,teclistamab-cqyv,FDA_approved,False,2619425.0,,teclistamabcqyv,FDA_old|FDA_v24
rx:37776.0,temozolomide,FDA_approved,False,37776.0,C1244,temozolomide,FDA_old|FDA_v24
rx:657797.0,temsirolimus,FDA_approved,False,657797.0,,temsirolimus,FDA_old|FDA_v24
rx:2477103.0,tepotinib,FDA_approved,False,2477103.0,C171761,tepotinib,FDA_v24
rx:10432.0,thalidomide,FDA_approved,False,10432.0,,thalidomide,FDA_old|FDA_v24
rx:10485.0,thioguanine,FDA_approved,False,10485.0,C876,thioguanine,FDA_old|FDA_v24
rx:10473.0,thiotepa,FDA_approved,False,10473.0,C875,thiotepa,FDA_old|FDA_v24
rx:1986438.0,tisagenlecleucel,FDA_approved,False,1986438.0,C102758,tisagenlecleucel,FDA_old|FDA_v24
rx:2677426.0,tislelizumab,FDA_approved,False,2677426.0,C121775,tislelizumab,FDA_v24
rx:2677425.0,tislelizumab-jsgr,FDA_approved,False,2677425.0,,tislelizumabjsgr,FDA_old|FDA_v24
rx:2571095.0,tisotumab,FDA_approved,False,2571095.0,C113164,tisotumab,FDA_v24
rx:2571093.0,tisotumab vedotin-tftv,FDA_approved,False,2571093.0,,tisotumabvedotintftv,FDA_old|FDA_v24
rx:2534233.0,tivozanib,FDA_approved,False,2534233.0,C152666,tivozanib,FDA_v24
rx:612865.0,tocilizumab,FDA_approved,False,612865.0,C84217,tocilizumab,FDA_old|FDA_v24
rx:57308.0,topotecan,FDA_approved,False,57308.0,C2828,topotecan,FDA_v24
rx:266573.0,topotecan hydrochloride,FDA_approved,False,266573.0,,topotecanhydrochloride,FDA_old|FDA_v24
rx:38409.0,toremifene,FDA_approved,False,38409.0,C1756,toremifene,FDA_old|FDA_v24
rx:2669406.0,toripalimab,FDA_approved,False,2669406.0,C131334,toripalimab,FDA_v24
rx:2669407.0,toripalimab-tpzi,FDA_approved,False,2669407.0,,toripalimabtpzi,FDA_old|FDA_v24
rx:2682434.0,tovorafenib,FDA_approved,False,2682434.0,C106254,tovorafenib,FDA_old|FDA_v24
rx:1716278.0,trabectedin,FDA_approved,False,1716278.0,,trabectedin,FDA_old|FDA_v24
rx:1425099.0,trametinib,FDA_approved,False,1425099.0,C152711,trametinib,FDA_v24
rx:1425098.0,trametinib dimethyl sulfoxide,FDA_approved,False,1425098.0,,trametinibdimethylsulfoxide,FDA_old|FDA_v24
rx:224905.0,trastuzumab,FDA_approved,False,224905.0,C128799,trastuzumab,FDA_old|FDA_v24
rx:2619313.0,tremelimumab,FDA_approved,False,2619313.0,C49085,tremelimumab,FDA_v24
rx:2619312.0,tremelimumab-actl,FDA_approved,False,2619312.0,,tremelimumabactl,FDA_old|FDA_v24
rx:38508.0,treosulfan,FDA_approved,False,38508.0,C1257,treosulfan,FDA_old|FDA_v24
rx:10759.0,triamcinolone,FDA_approved,False,10759.0,C63435,triamcinolone,FDA_old|FDA_v24
rx:10803.0,trifluridine,FDA_approved,False,10803.0,C102554,trifluridine,FDA_v24
rx:38782.0,triptorelin,FDA_approved,False,38782.0,C29523,triptorelin,FDA_v24
rx:236538.0,triptorelin acetate,FDA_approved,False,236538.0,,triptorelinacetate,FDA_v24
rx:2361285.0,tucatinib,FDA_approved,False,2361285.0,C77896,tucatinib,FDA_old|FDA_v24
rx:1665222.0,uridine triacetate,FDA_approved,False,1665222.0,,uridinetriacetate,FDA_old|FDA_v24
rx:31435.0,valrubicin,FDA_approved,False,31435.0,,valrubicin,FDA_old|FDA_v24
rx:1098413.0,vandetanib,FDA_approved,False,1098413.0,,vandetanib,FDA_old|FDA_v24
rx:1942960.0,vasoactive intestinal peptide,FDA_approved,False,1942960.0,C63794,vasoactiveintestinalpeptide,FDA_old|FDA_v24
rx:1147220.0,vemurafenib,FDA_approved,False,1147220.0,,vemurafenib,FDA_old|FDA_v24
rx:1747556.0,venetoclax,FDA_approved,False,1747556.0,,venetoclax,FDA_old|FDA_v24
rx:2705378.0,vimseltinib,FDA_approved,False,2705378.0,C175876,vimseltinib,FDA_old|FDA_v24
rx:11198.0,vinblastine,FDA_approved,False,11198.0,,vinblastine,FDA_v24
rx:11202.0,vincristine,FDA_approved,False,11202.0,,vincristine,FDA_v24
rx:114527.0,vinorelbine tartrate,FDA_approved,False,114527.0,,vinorelbinetartrate,FDA_old|FDA_v24
rx:2597054.0,vipivotide tetraxetan,FDA_approved,False,2597054.0,C148145,vipivotidetetraxetan,FDA_v24
rx:1242987.0,vismodegib,FDA_approved,False,1242987.0,C74038,vismodegib,FDA_old|FDA_v24
rx:2690647.0,vorasidenib,FDA_approved,False,2690647.0,C174942,vorasidenib,FDA_v24
rx:194337.0,vorinostat,FDA_approved,False,194337.0,,vorinostat,FDA_old|FDA_v24
rx:2698198.0,zanidatamab,FDA_approved,False,2698198.0,C130010,zanidatamab,FDA_v24
rx:2698200.0,zanidatamab-hrii,FDA_approved,False,2698200.0,,zanidatamabhrii,FDA_old|FDA_v24
rx:2262435.0,zanubrutinib,FDA_approved,False,2262435.0,C141428,zanubrutinib,FDA_old|FDA_v24
rx:2699588.0,zenocutuzumab,FDA_approved,False,2699588.0,C152948,zenocutuzumab,FDA_v24
rx:2699587.0,zenocutuzumab-zbco,FDA_approved,False,2699587.0,,zenocutuzumabzbco,FDA_old|FDA_v24
rx:1304475.0,ziv-aflibercept,FDA_approved,False,1304475.0,,zivaflibercept,FDA_old|FDA_v24
rx:2695869.0,zolbetuximab,FDA_approved,False,2695869.0,C85475,zolbetuximab,FDA_v24
rx:2695870.0,zolbetuximab-clzb,FDA_approved,False,2695870.0,,zolbetuximabclzb,FDA_old|FDA_v24
rx:77655.0,zoledronic acid,FDA_approved,False,77655.0,,zoledronicacid,FDA_old|FDA_v24
,0.9% Saline,investigational,False,,,09saline,CTGOV_INV
,1% Clascoterone,investigational,False,,,1clascoterone,CTGOV_INV
,1-methyl-d-tryptophan,investigational,False,,,1methyldtryptophan,CTGOV_INV
,10% VDA-1102,investigational,False,,,10vda1102,CTGOV_INV
,10% dextrose,investigational,False,,,10dextrose,CTGOV_INV
,11.2 mg/m2 Purinostat Mesylate,investigational,False,,,112mgm2purinostatmesylate,CTGOV_INV
,111-In-IMP-288,investigational,False,,,111inimp288,CTGOV_INV
,111In-XYIMSR-01,investigational,False,,,111inxyimsr01,CTGOV_INV
,11CAcetate,investigational,False,,,11cacetate,CTGOV_INV
,11Cosimertinib,investigational,False,,,11cosimertinib,CTGOV_INV
,1200mg of TQB2928,investigational,False,,,1200mgoftqb2928,CTGOV_INV
,124I-MIBG carrier added,investigational,False,,,124imibgcarrieradded,CTGOV_INV
,124I-Metaiodobenzylguanidine MIBG no-carrier added,investigational,False,,,124imetaiodobenzylguanidinemibgnocarrieradded,CTGOV_INV
,124Imeta-Iodobenzylguanidine,investigational,False,,,124imetaiodobenzylguanidine,CTGOV_INV
,13-cis retinoic acid,investigational,False,,,13cisretinoicacid,CTGOV_INV
,131 I-Metaiodobenzylguanidine 131I-MIBG,investigational,False,,,131imetaiodobenzylguanidine131imibg,CTGOV_INV
,131-MIBG + Vorinostat,investigational,False,,,131mibgvorinostat,CTGOV_INV
,131I-MIBG,investigational,False,,,131imibg,CTGOV_INV
,14C-Pevonedistat,investigational,False,,,14cpevonedistat,CTGOV_INV
,15 mg/m2 Purinostat Mesylate,investigational,False,,,15mgm2purinostatmesylate,CTGOV_INV
,177Lu-CTR-FAPI nuclide-targeted therapy,investigational,False,,,177luctrfapinuclidetargetedtherapy,CTGOV_INV
,177Lu-DOTATATE,investigational,False,,,177ludotatate,CTGOV_INV
,177Lu-DOTATOC,investigational,False,,,177ludotatoc,CTGOV_INV
,177Lu-FF58,investigational,False,,,177luff58,CTGOV_INV
,177Lu-LNC1004,investigational,False,,,177lulnc1004,CTGOV_INV
,177LuLu-PSMA-617,investigational,False,,,177lulupsma617,CTGOV_INV
